date;heure;PM25;PM10;O3;NO2;CO
22/12/2016;16;13;15;13;37;300
22/12/2016;17;13;15;10;44;300
22/12/2016;18;15;17;8;48;300
22/12/2016;19;16;19;7;51;400
22/12/2016;20;20;21;6;52;300
22/12/2016;21;22;27;4;57;400
22/12/2016;22;24;31;5;53;400
22/12/2016;23;25;33;4;60;400
22/12/2016;24;27;33;4;62;500
23/12/2016;1;24;31;3;59;500
23/12/2016;2;23;27;3;61;600
23/12/2016;3;20;24;3;57;600
23/12/2016;4;14;19;4;59;600
23/12/2016;5;19;25;3;59;600
23/12/2016;6;20;24;3;58;600
23/12/2016;7;20;24;3;61;500
23/12/2016;8;17;22;3;53;500
23/12/2016;9;14;21;3;52;400
23/12/2016;10;14;17;5;54;300
23/12/2016;11;14;22;6;57;300
23/12/2016;12;21;24;7;62;400
23/12/2016;13;23;27;14;57;300
23/12/2016;14;19;25;22;51;300
23/12/2016;15;16;22;19;55;300
23/12/2016;16;16;23;9;67;300
23/12/2016;17;16;20;9;61;300
23/12/2016;18;14;20;10;60;300
23/12/2016;19;13;17;27;41;200
23/12/2016;20;14;15;30;38;200
23/12/2016;21;12;15;31;35;200
23/12/2016;22;9;14;32;27;200
23/12/2016;23;11;12;29;26;200
23/12/2016;24;12;13;28;25;200
24/12/2016;1;11;12;31;23;300
24/12/2016;2;8;9;31;20;300
24/12/2016;3;6;5;28;21;300
24/12/2016;4;4;4;26;20;300
24/12/2016;5;3;4;24;24;300
24/12/2016;6;3;4;27;25;300
24/12/2016;7;2;10;17;42;300
24/12/2016;8;5;14;14;50;300
24/12/2016;9;7;16;20;50;300
24/12/2016;10;6;22;32;41;400
24/12/2016;11;6;28;33;42;300
24/12/2016;12;9;28;33;44;300
24/12/2016;13;11;29;33;44;300
24/12/2016;14;12;27;39;39;300
24/12/2016;15;10;26;37;40;300
24/12/2016;16;10;30;26;52;300
24/12/2016;17;10;26;32;42;300
24/12/2016;18;11;23;31;40;300
24/12/2016;19;12;24;27;43;300
24/12/2016;20;14;27;31;38;300
24/12/2016;21;13;29;29;38;300
24/12/2016;22;15;28;36;29;300
24/12/2016;23;13;28;40;24;300
24/12/2016;24;17;23;36;26;300
25/12/2016;1;14;24;31;34;200
25/12/2016;2;11;26;35;30;200
25/12/2016;3;11;21;41;20;200
25/12/2016;4;9;21;41;21;200
25/12/2016;5;8;23;49;16;100
25/12/2016;6;9;22;56;13;200
25/12/2016;7;10;20;47;22;200
25/12/2016;8;9;23;48;22;200
25/12/2016;9;9;23;42;26;200
25/12/2016;10;9;22;37;31;200
25/12/2016;11;10;21;33;37;200
25/12/2016;12;9;22;33;36;200
25/12/2016;13;10;19;42;30;200
25/12/2016;14;11;19;37;32;200
25/12/2016;15;11;18;38;30;200
25/12/2016;16;9;13;34;33;200
25/12/2016;17;7;11;28;42;200
25/12/2016;18;8;9;31;34;200
25/12/2016;19;9;9;28;35;200
25/12/2016;20;8;10;36;29;200
25/12/2016;21;8;11;26;37;200
25/12/2016;22;9;11;29;34;200
25/12/2016;23;9;12;30;29;200
25/12/2016;24;8;11;33;24;200
26/12/2016;1;7;11;37;18;200
26/12/2016;2;7;9;39;14;200
26/12/2016;3;6;8;44;13;200
26/12/2016;4;5;4;44;13;200
26/12/2016;5;4;4;36;18;200
26/12/2016;6;4;5;24;35;200
26/12/2016;7;4;7;19;41;200
26/12/2016;8;3;8;17;42;200
26/12/2016;9;4;9;16;46;300
26/12/2016;10;5;8;16;44;300
26/12/2016;11;6;8;27;38;200
26/12/2016;12;5;8;49;26;200
26/12/2016;13;6;7;50;28;200
26/12/2016;14;5;13;59;20;200
26/12/2016;15;6;15;51;25;200
26/12/2016;16;8;17;48;31;200
26/12/2016;17;7;18;39;41;200
26/12/2016;18;10;17;30;50;300
26/12/2016;19;11;18;27;55;300
26/12/2016;20;11;20;26;56;300
26/12/2016;21;12;21;33;44;300
26/12/2016;22;13;21;25;52;300
26/12/2016;23;15;23;21;54;300
26/12/2016;24;15;24;15;60;300
27/12/2016;1;14;21;17;58;200
27/12/2016;2;14;22;23;46;200
27/12/2016;3;11;20;25;42;200
27/12/2016;4;11;17;22;41;200
27/12/2016;5;12;19;8;57;300
27/12/2016;6;14;22;5;62;300
27/12/2016;7;13;22;4;70;300
27/12/2016;8;17;31;4;79;500
27/12/2016;9;22;38;4;80;400
27/12/2016;10;19;34;15;68;300
27/12/2016;11;13;25;27;56;200
27/12/2016;12;12;25;41;41;200
27/12/2016;13;12;23;33;49;200
27/12/2016;14;18;30;15;74;300
27/12/2016;15;21;34;10;78;300
27/12/2016;16;20;37;5;81;300
27/12/2016;17;22;36;5;77;300
27/12/2016;18;22;36;8;71;300
27/12/2016;19;23;35;8;69;300
27/12/2016;20;23;36;8;69;300
27/12/2016;21;23;38;16;58;300
27/12/2016;22;21;35;32;43;200
27/12/2016;23;19;31;29;41;200
27/12/2016;24;19;29;26;41;200
28/12/2016;1;18;27;28;34;300
28/12/2016;2;18;28;30;30;300
28/12/2016;3;16;28;25;30;200
28/12/2016;4;16;27;24;30;200
28/12/2016;5;16;25;23;30;200
28/12/2016;6;16;24;6;51;400
28/12/2016;7;20;29;3;55;400
28/12/2016;8;19;30;4;62;400
28/12/2016;9;21;34;4;65;400
28/12/2016;10;22;37;5;71;500
28/12/2016;11;25;40;7;71;500
28/12/2016;12;26;41;13;62;400
28/12/2016;13;24;38;13;62;400
28/12/2016;14;25;36;14;61;400
28/12/2016;15;22;40;13;59;300
28/12/2016;16;21;33;10;63;400
28/12/2016;17;19;30;5;70;400
28/12/2016;18;20;31;4;71;400
28/12/2016;19;21;30;7;69;500
28/12/2016;20;19;26;17;56;300
28/12/2016;21;22;26;13;55;300
28/12/2016;22;23;30;9;60;400
28/12/2016;23;23;30;11;58;400
28/12/2016;24;21;28;19;42;300
29/12/2016;1;19;26;21;34;300
29/12/2016;2;20;28;20;30;300
29/12/2016;3;20;28;22;25;300
29/12/2016;4;21;25;20;25;300
29/12/2016;5;22;26;19;26;300
29/12/2016;6;23;28;14;36;300
29/12/2016;7;25;28;10;42;300
29/12/2016;8;24;31;4;47;300
29/12/2016;9;27;37;6;43;300
29/12/2016;10;31;38;n/d;40;n/d
29/12/2016;11;31;39;13;39;300
29/12/2016;12;33;43;15;38;400
29/12/2016;13;37;44;11;48;400
29/12/2016;14;41;50;9;50;400
29/12/2016;15;44;52;8;54;500
29/12/2016;16;42;50;5;61;400
29/12/2016;17;39;49;4;60;500
29/12/2016;18;37;46;4;63;500
29/12/2016;19;39;50;5;66;600
29/12/2016;20;43;55;5;69;700
29/12/2016;21;49;58;6;71;800
29/12/2016;22;53;61;6;72;800
29/12/2016;23;54;60;6;71;800
29/12/2016;24;53;59;5;73;800
30/12/2016;1;44;52;5;69;700
30/12/2016;2;43;51;5;69;700
30/12/2016;3;46;52;6;64;700
30/12/2016;4;51;59;5;60;600
30/12/2016;5;47;53;4;57;500
30/12/2016;6;45;46;4;57;500
30/12/2016;7;39;43;4;60;500
30/12/2016;8;42;46;4;62;500
30/12/2016;9;45;53;4;61;600
30/12/2016;10;47;56;4;57;500
30/12/2016;11;47;52;5;61;600
30/12/2016;12;45;55;6;76;700
30/12/2016;13;53;62;6;77;700
30/12/2016;14;58;67;6;78;700
30/12/2016;15;62;72;6;73;600
30/12/2016;16;62;69;6;68;600
30/12/2016;17;59;65;5;70;600
30/12/2016;18;54;61;5;68;600
30/12/2016;19;58;64;6;64;600
30/12/2016;20;62;66;6;63;600
30/12/2016;21;53;58;6;57;600
30/12/2016;22;49;52;6;53;600
30/12/2016;23;44;46;6;52;500
30/12/2016;24;41;42;6;48;500
31/12/2016;1;36;39;6;46;500
31/12/2016;2;33;36;6;44;500
31/12/2016;3;30;34;5;42;400
31/12/2016;4;26;31;5;40;400
31/12/2016;5;27;30;4;38;400
31/12/2016;6;27;28;4;40;400
31/12/2016;7;27;29;4;43;400
31/12/2016;8;28;31;4;44;400
31/12/2016;9;27;31;4;42;400
31/12/2016;10;25;31;5;37;400
31/12/2016;11;27;30;6;35;400
31/12/2016;12;28;31;6;37;400
31/12/2016;13;31;33;7;42;500
31/12/2016;14;38;39;6;50;500
31/12/2016;15;45;48;6;54;600
31/12/2016;16;47;51;5;53;600
31/12/2016;17;47;50;6;53;600
31/12/2016;18;44;47;6;50;500
31/12/2016;19;38;41;6;46;500
31/12/2016;20;39;41;7;43;500
31/12/2016;21;40;42;7;43;500
31/12/2016;22;35;36;7;41;400
31/12/2016;23;32;34;9;40;400
31/12/2016;24;32;34;10;34;400
01/01/2017;1;27;29;12;29;400
01/01/2017;2;28;31;9;36;400
01/01/2017;3;28;28;8;37;400
01/01/2017;4;21;24;11;29;400
01/01/2017;5;17;17;12;28;300
01/01/2017;6;14;15;13;26;300
01/01/2017;7;15;19;12;29;400
01/01/2017;8;18;20;15;23;300
01/01/2017;9;18;19;14;25;300
01/01/2017;10;19;21;14;24;400
01/01/2017;11;21;23;16;26;400
01/01/2017;12;20;23;15;31;400
01/01/2017;13;20;22;15;35;400
01/01/2017;14;22;22;14;32;400
01/01/2017;15;18;19;20;28;400
01/01/2017;16;15;13;10;36;400
01/01/2017;17;18;19;7;41;400
01/01/2017;18;20;20;8;39;400
01/01/2017;19;21;20;9;38;500
01/01/2017;20;21;23;11;34;400
01/01/2017;21;21;22;11;34;400
01/01/2017;22;19;22;11;34;400
01/01/2017;23;21;24;8;37;500
01/01/2017;24;20;22;9;36;400
02/01/2017;1;19;21;11;33;100
02/01/2017;2;19;19;12;30;100
02/01/2017;3;18;20;15;26;100
02/01/2017;4;17;18;13;27;100
02/01/2017;5;18;18;11;31;100
02/01/2017;6;18;18;11;36;100
02/01/2017;7;16;17;8;43;100
02/01/2017;8;18;21;4;51;200
02/01/2017;9;19;23;4;54;200
02/01/2017;10;21;26;4;53;200
02/01/2017;11;16;18;5;49;200
02/01/2017;12;12;15;6;42;200
02/01/2017;13;14;16;6;38;200
02/01/2017;14;17;22;7;34;200
02/01/2017;15;19;21;6;41;200
02/01/2017;16;20;22;9;46;200
02/01/2017;17;18;20;17;46;100
02/01/2017;18;20;23;7;60;200
02/01/2017;19;21;28;10;60;100
02/01/2017;20;23;32;13;50;200
02/01/2017;21;22;29;11;48;100
02/01/2017;22;22;29;9;52;100
02/01/2017;23;21;28;9;53;100
02/01/2017;24;21;29;5;58;200
03/01/2017;1;25;32;7;54;400
03/01/2017;2;23;30;9;47;300
03/01/2017;3;24;30;6;50;400
03/01/2017;4;22;28;12;45;400
03/01/2017;5;20;25;6;52;400
03/01/2017;6;19;27;4;58;400
03/01/2017;7;23;30;3;60;400
03/01/2017;8;28;34;3;67;500
03/01/2017;9;26;39;4;71;500
03/01/2017;10;27;39;5;69;500
03/01/2017;11;28;41;6;69;500
03/01/2017;12;26;37;7;66;500
03/01/2017;13;27;34;10;58;400
03/01/2017;14;21;27;10;58;400
03/01/2017;15;19;26;9;58;400
03/01/2017;16;15;23;6;64;400
03/01/2017;17;15;25;5;66;400
03/01/2017;18;17;24;5;65;400
03/01/2017;19;20;25;5;61;500
03/01/2017;20;21;24;6;59;400
03/01/2017;21;21;26;7;58;400
03/01/2017;22;19;24;8;52;400
03/01/2017;23;18;20;11;47;400
03/01/2017;24;16;19;18;36;300
04/01/2017;1;13;19;20;35;300
04/01/2017;2;12;16;27;25;200
04/01/2017;3;11;15;29;22;200
04/01/2017;4;12;17;29;25;200
04/01/2017;5;10;16;29;28;300
04/01/2017;6;11;17;20;37;300
04/01/2017;7;10;17;12;51;300
04/01/2017;8;12;22;5;62;400
04/01/2017;9;14;25;5;66;400
04/01/2017;10;14;26;12;57;300
04/01/2017;11;15;26;20;49;300
04/01/2017;12;14;25;20;46;300
04/01/2017;13;17;29;15;55;300
04/01/2017;14;16;29;21;47;300
04/01/2017;15;12;19;20;46;300
04/01/2017;16;11;17;12;53;300
04/01/2017;17;13;16;12;59;300
04/01/2017;18;12;16;16;57;300
04/01/2017;19;11;16;19;59;400
04/01/2017;20;13;20;22;56;300
04/01/2017;21;14;22;25;50;300
04/01/2017;22;13;23;29;45;300
04/01/2017;23;12;23;26;43;300
04/01/2017;24;11;23;25;45;300
05/01/2017;1;10;22;32;33;300
05/01/2017;2;9;19;25;39;300
05/01/2017;3;9;20;30;31;300
05/01/2017;4;8;20;30;30;300
05/01/2017;5;9;19;25;34;300
05/01/2017;6;11;21;15;44;300
05/01/2017;7;10;20;6;60;300
05/01/2017;8;10;21;4;69;400
05/01/2017;9;11;25;6;66;400
05/01/2017;10;12;28;9;64;400
05/01/2017;11;14;29;10;66;400
05/01/2017;12;16;31;20;56;400
05/01/2017;13;15;27;38;38;300
05/01/2017;14;10;22;42;34;300
05/01/2017;15;10;22;36;41;300
05/01/2017;16;10;21;34;44;300
05/01/2017;17;12;25;16;64;400
05/01/2017;18;13;27;8;76;400
05/01/2017;19;14;26;17;67;400
05/01/2017;20;12;19;13;69;500
05/01/2017;21;15;24;7;72;400
05/01/2017;22;18;27;19;54;400
05/01/2017;23;15;23;27;45;300
05/01/2017;24;13;19;24;46;400
06/01/2017;1;12;19;31;39;200
06/01/2017;2;11;20;32;32;200
06/01/2017;3;11;16;30;32;200
06/01/2017;4;11;16;27;32;200
06/01/2017;5;13;19;22;36;200
06/01/2017;6;14;21;12;47;200
06/01/2017;7;16;25;5;56;200
06/01/2017;8;20;28;4;60;300
06/01/2017;9;24;31;5;62;400
06/01/2017;10;28;38;7;66;400
06/01/2017;11;28;41;9;69;400
06/01/2017;12;29;43;11;61;300
06/01/2017;13;28;40;17;50;300
06/01/2017;14;20;28;29;36;200
06/01/2017;15;15;23;20;46;300
06/01/2017;16;16;27;15;52;300
06/01/2017;17;16;27;9;58;300
06/01/2017;18;14;21;21;42;200
06/01/2017;19;13;17;17;52;300
06/01/2017;20;15;19;14;54;300
06/01/2017;21;18;24;14;53;300
06/01/2017;22;17;24;11;56;300
06/01/2017;23;19;26;5;62;300
06/01/2017;24;21;27;6;61;300
07/01/2017;1;21;27;8;53;300
07/01/2017;2;21;28;7;57;400
07/01/2017;3;25;31;9;54;300
07/01/2017;4;22;27;7;54;400
07/01/2017;5;21;27;5;57;400
07/01/2017;6;26;32;6;62;500
07/01/2017;7;27;31;5;61;500
07/01/2017;8;29;35;6;58;500
07/01/2017;9;29;37;6;55;400
07/01/2017;10;24;34;10;53;400
07/01/2017;11;19;33;13;53;400
07/01/2017;12;19;27;16;52;300
07/01/2017;13;18;27;21;48;300
07/01/2017;14;18;27;16;51;400
07/01/2017;15;21;26;13;54;400
07/01/2017;16;22;27;8;58;400
07/01/2017;17;23;28;6;62;500
07/01/2017;18;26;29;5;60;600
07/01/2017;19;31;31;5;59;700
07/01/2017;20;33;36;6;61;700
07/01/2017;21;38;41;6;59;700
07/01/2017;22;41;43;5;54;600
07/01/2017;23;38;38;5;50;600
07/01/2017;24;35;38;4;46;600
08/01/2017;1;32;34;4;42;400
08/01/2017;2;28;28;5;41;500
08/01/2017;3;28;28;4;42;500
08/01/2017;4;32;34;3;40;500
08/01/2017;5;26;27;4;36;400
08/01/2017;6;23;20;3;39;400
08/01/2017;7;22;22;3;49;500
08/01/2017;8;21;24;3;48;500
08/01/2017;9;26;27;4;48;500
08/01/2017;10;23;24;4;51;600
08/01/2017;11;26;26;6;51;600
08/01/2017;12;24;25;11;50;500
08/01/2017;13;19;21;15;45;400
08/01/2017;14;20;21;12;51;400
08/01/2017;15;22;25;12;57;400
08/01/2017;16;23;24;6;66;500
08/01/2017;17;22;23;4;68;500
08/01/2017;18;23;25;4;72;600
08/01/2017;19;25;28;4;69;500
08/01/2017;20;29;31;5;60;500
08/01/2017;21;40;44;4;58;500
08/01/2017;22;41;44;5;60;500
08/01/2017;23;42;46;5;65;700
08/01/2017;24;47;52;4;60;800
09/01/2017;1;39;40;11;42;n/d
09/01/2017;2;18;20;25;27;n/d
09/01/2017;3;11;13;22;25;n/d
09/01/2017;4;12;12;27;24;n/d
09/01/2017;5;11;13;30;22;n/d
09/01/2017;6;9;11;13;41;n/d
09/01/2017;7;13;15;3;51;n/d
09/01/2017;8;15;16;3;53;n/d
09/01/2017;9;17;20;3;49;n/d
09/01/2017;10;21;26;3;44;n/d
09/01/2017;11;n/d;32;4;45;n/d
09/01/2017;12;n/d;30;4;46;n/d
09/01/2017;13;n/d;n/d;n/d;n/d;n/d
09/01/2017;14;n/d;n/d;n/d;n/d;n/d
09/01/2017;15;n/d;n/d;n/d;52;n/d
09/01/2017;16;15;n/d;6;58;n/d
09/01/2017;17;15;n/d;7;59;n/d
09/01/2017;18;13;n/d;10;55;n/d
09/01/2017;19;16;n/d;9;53;n/d
09/01/2017;20;17;n/d;18;46;n/d
09/01/2017;21;15;n/d;24;37;n/d
09/01/2017;22;11;n/d;29;31;n/d
09/01/2017;23;12;n/d;33;27;n/d
09/01/2017;24;8;n/d;36;25;n/d
10/01/2017;1;4;n/d;53;16;n/d
10/01/2017;2;7;n/d;49;18;n/d
10/01/2017;3;7;n/d;45;22;n/d
10/01/2017;4;4;n/d;40;23;n/d
10/01/2017;5;6;n/d;36;27;n/d
10/01/2017;6;4;n/d;21;44;n/d
10/01/2017;7;5;n/d;11;64;n/d
10/01/2017;8;8;n/d;7;71;n/d
10/01/2017;9;11;n/d;6;71;n/d
10/01/2017;10;11;n/d;17;59;n/d
10/01/2017;11;9;n/d;24;50;n/d
10/01/2017;12;10;n/d;28;46;n/d
10/01/2017;13;11;n/d;27;46;n/d
10/01/2017;14;12;n/d;32;42;n/d
10/01/2017;15;9;n/d;20;54;n/d
10/01/2017;16;9;n/d;11;64;n/d
10/01/2017;17;12;n/d;8;67;n/d
10/01/2017;18;11;n/d;12;65;n/d
10/01/2017;19;8;n/d;17;60;n/d
10/01/2017;20;13;n/d;6;73;n/d
10/01/2017;21;12;n/d;9;68;n/d
10/01/2017;22;13;n/d;11;61;n/d
10/01/2017;23;11;n/d;10;59;n/d
10/01/2017;24;12;n/d;15;49;n/d
11/01/2017;1;14;n/d;21;39;n/d
11/01/2017;2;13;n/d;23;34;n/d
11/01/2017;3;12;n/d;21;35;n/d
11/01/2017;4;10;n/d;33;23;n/d
11/01/2017;5;8;n/d;36;24;n/d
11/01/2017;6;7;n/d;26;39;n/d
11/01/2017;7;8;n/d;11;56;n/d
11/01/2017;8;9;n/d;6;59;n/d
11/01/2017;9;10;n/d;6;56;n/d
11/01/2017;10;12;n/d;8;55;n/d
11/01/2017;11;11;n/d;11;49;200
11/01/2017;12;10;n/d;14;45;200
11/01/2017;13;12;n/d;14;49;200
11/01/2017;14;10;n/d;18;47;200
11/01/2017;15;7;n/d;30;40;100
11/01/2017;16;9;n/d;38;39;100
11/01/2017;17;11;n/d;37;44;100
11/01/2017;18;13;n/d;52;33;100
11/01/2017;19;14;n/d;51;33;100
11/01/2017;20;16;n/d;48;34;200
11/01/2017;21;14;n/d;45;37;200
11/01/2017;22;17;n/d;38;42;200
11/01/2017;23;17;n/d;41;38;200
11/01/2017;24;15;n/d;54;26;100
12/01/2017;1;12;n/d;57;21;200
12/01/2017;2;12;n/d;59;17;100
12/01/2017;3;11;n/d;55;19;200
12/01/2017;4;11;n/d;55;19;200
12/01/2017;5;11;n/d;51;22;200
12/01/2017;6;10;n/d;40;34;200
12/01/2017;7;9;n/d;27;50;100
12/01/2017;8;10;n/d;19;57;200
12/01/2017;9;11;n/d;14;67;200
12/01/2017;10;11;n/d;15;67;200
12/01/2017;11;12;n/d;24;56;200
12/01/2017;12;14;n/d;28;53;200
12/01/2017;13;14;n/d;30;50;200
12/01/2017;14;13;n/d;36;45;200
12/01/2017;15;12;n/d;29;48;200
12/01/2017;16;12;n/d;32;46;200
12/01/2017;17;10;n/d;38;41;200
12/01/2017;18;5;n/d;39;41;200
12/01/2017;19;1;n/d;50;29;200
12/01/2017;20;4;n/d;65;21;200
12/01/2017;21;4;n/d;60;18;200
12/01/2017;22;2;n/d;60;14;100
12/01/2017;23;3;n/d;64;13;100
12/01/2017;24;4;n/d;64;14;200
13/01/2017;1;5;n/d;62;13;200
13/01/2017;2;5;n/d;62;13;200
13/01/2017;3;5;n/d;59;13;200
13/01/2017;4;4;n/d;64;11;200
13/01/2017;5;3;n/d;60;13;200
13/01/2017;6;3;n/d;49;25;200
13/01/2017;7;2;n/d;30;48;200
13/01/2017;8;3;n/d;20;59;300
13/01/2017;9;4;n/d;24;54;300
13/01/2017;10;6;n/d;33;42;300
13/01/2017;11;4;n/d;34;43;300
13/01/2017;12;6;n/d;50;29;200
13/01/2017;13;7;13;58;24;200
13/01/2017;14;7;14;50;32;200
13/01/2017;15;7;16;50;31;200
13/01/2017;16;7;12;51;28;200
13/01/2017;17;5;10;40;36;300
13/01/2017;18;7;14;33;45;300
13/01/2017;19;10;17;29;49;300
13/01/2017;20;11;21;33;45;300
13/01/2017;21;12;22;39;38;300
13/01/2017;22;12;20;47;29;200
13/01/2017;23;9;14;51;23;100
13/01/2017;24;6;14;47;27;200
14/01/2017;1;7;13;49;24;100
14/01/2017;2;6;11;50;21;100
14/01/2017;3;5;13;52;18;100
14/01/2017;4;5;8;47;23;200
14/01/2017;5;4;9;43;26;200
14/01/2017;6;5;11;31;36;200
14/01/2017;7;6;12;24;47;200
14/01/2017;8;6;14;20;54;300
14/01/2017;9;6;14;20;58;300
14/01/2017;10;5;13;33;46;200
14/01/2017;11;7;17;33;44;300
14/01/2017;12;11;20;35;42;300
14/01/2017;13;10;17;32;41;300
14/01/2017;14;11;15;36;38;300
14/01/2017;15;12;16;40;33;200
14/01/2017;16;10;16;39;35;300
14/01/2017;17;9;16;35;38;300
14/01/2017;18;10;17;40;37;300
14/01/2017;19;8;12;35;42;300
14/01/2017;20;11;17;28;47;300
14/01/2017;21;14;19;29;46;300
14/01/2017;22;16;20;29;41;300
14/01/2017;23;18;23;24;45;300
14/01/2017;24;16;21;22;45;300
15/01/2017;1;14;20;22;45;200
15/01/2017;2;13;20;13;51;200
15/01/2017;3;12;19;12;54;200
15/01/2017;4;12;16;11;55;200
15/01/2017;5;13;17;16;47;200
15/01/2017;6;13;19;18;41;200
15/01/2017;7;14;20;9;52;300
15/01/2017;8;13;18;10;50;300
15/01/2017;9;14;19;9;51;300
15/01/2017;10;15;22;14;50;300
15/01/2017;11;16;23;17;48;300
15/01/2017;12;17;21;20;46;300
15/01/2017;13;14;21;34;36;300
15/01/2017;14;11;17;36;34;300
15/01/2017;15;9;14;39;37;300
15/01/2017;16;7;12;38;42;300
15/01/2017;17;8;10;23;57;300
15/01/2017;18;12;12;13;71;400
15/01/2017;19;15;16;10;71;400
15/01/2017;20;15;18;10;64;400
15/01/2017;21;16;21;11;60;400
15/01/2017;22;17;19;16;51;300
15/01/2017;23;14;17;20;43;400
15/01/2017;24;13;17;16;45;300
16/01/2017;1;17;20;26;33;200
16/01/2017;2;14;17;30;26;200
16/01/2017;3;15;17;28;23;200
16/01/2017;4;16;17;37;19;200
16/01/2017;5;12;13;43;18;200
16/01/2017;6;8;9;38;25;200
16/01/2017;7;8;11;12;55;200
16/01/2017;8;14;17;5;59;200
16/01/2017;9;20;22;8;57;300
16/01/2017;10;19;23;11;58;300
16/01/2017;11;21;24;16;56;200
16/01/2017;12;23;29;19;48;200
16/01/2017;13;23;28;22;42;200
16/01/2017;14;25;28;17;48;200
16/01/2017;15;23;30;18;47;200
16/01/2017;16;21;27;18;46;200
16/01/2017;17;22;27;10;56;200
16/01/2017;18;22;29;13;53;200
16/01/2017;19;22;28;12;54;200
16/01/2017;20;25;29;8;59;300
16/01/2017;21;28;32;5;63;300
16/01/2017;22;29;33;8;58;300
16/01/2017;23;30;35;5;57;300
16/01/2017;24;29;34;11;42;200
17/01/2017;1;31;35;6;47;300
17/01/2017;2;32;36;6;45;200
17/01/2017;3;32;36;7;43;300
17/01/2017;4;32;37;8;40;200
17/01/2017;5;33;38;7;41;200
17/01/2017;6;32;37;5;44;200
17/01/2017;7;32;37;3;50;300
17/01/2017;8;34;41;4;51;300
17/01/2017;9;38;44;6;49;300
17/01/2017;10;39;46;10;46;300
17/01/2017;11;40;46;14;46;300
17/01/2017;12;38;44;18;45;300
17/01/2017;13;35;43;20;45;300
17/01/2017;14;33;43;21;42;300
17/01/2017;15;32;39;18;47;300
17/01/2017;16;32;38;14;48;200
17/01/2017;17;31;38;8;55;200
17/01/2017;18;32;38;7;58;200
17/01/2017;19;32;38;4;62;300
17/01/2017;20;32;40;7;60;300
17/01/2017;21;28;33;12;55;300
17/01/2017;22;24;27;15;54;200
17/01/2017;23;17;20;22;45;200
17/01/2017;24;14;18;24;40;200
18/01/2017;1;15;19;23;38;200
18/01/2017;2;19;23;22;35;200
18/01/2017;3;18;24;24;34;200
18/01/2017;4;19;23;23;34;200
18/01/2017;5;18;24;20;36;200
18/01/2017;6;20;25;10;48;200
18/01/2017;7;21;26;5;57;200
18/01/2017;8;22;27;4;60;300
18/01/2017;9;25;30;9;56;300
18/01/2017;10;22;30;17;49;200
18/01/2017;11;22;n/d;27;38;200
18/01/2017;12;22;n/d;29;37;200
18/01/2017;13;22;28;29;38;200
18/01/2017;14;21;27;32;36;200
18/01/2017;15;18;26;30;37;200
18/01/2017;16;17;23;25;43;200
18/01/2017;17;20;25;16;52;300
18/01/2017;18;20;26;7;64;300
18/01/2017;19;23;29;6;64;300
18/01/2017;20;24;30;8;62;300
18/01/2017;21;24;28;9;59;300
18/01/2017;22;24;30;8;61;300
18/01/2017;23;24;30;8;55;300
18/01/2017;24;23;30;10;51;200
19/01/2017;1;22;28;9;50;200
19/01/2017;2;24;28;11;45;200
19/01/2017;3;24;27;13;41;200
19/01/2017;4;24;28;9;43;200
19/01/2017;5;23;28;6;49;200
19/01/2017;6;26;31;5;54;200
19/01/2017;7;25;31;4;57;300
19/01/2017;8;24;32;5;62;300
19/01/2017;9;27;34;8;58;300
19/01/2017;10;28;35;17;47;300
19/01/2017;11;28;35;24;39;300
19/01/2017;12;30;37;30;34;300
19/01/2017;13;31;38;30;35;300
19/01/2017;14;31;40;31;36;300
19/01/2017;15;30;39;28;41;300
19/01/2017;16;30;36;29;40;300
19/01/2017;17;28;34;20;49;300
19/01/2017;18;29;35;10;64;300
19/01/2017;19;30;38;6;74;400
19/01/2017;20;34;42;6;81;400
19/01/2017;21;37;47;6;81;500
19/01/2017;22;40;47;7;77;400
19/01/2017;23;39;46;7;69;400
19/01/2017;24;36;40;8;65;300
20/01/2017;1;33;37;7;63;300
20/01/2017;2;27;33;12;56;300
20/01/2017;3;24;26;16;49;300
20/01/2017;4;21;25;15;48;200
20/01/2017;5;20;23;12;51;200
20/01/2017;6;19;22;8;57;200
20/01/2017;7;19;23;4;66;300
20/01/2017;8;20;27;5;66;300
20/01/2017;9;22;31;11;62;300
20/01/2017;10;25;35;20;47;300
20/01/2017;11;28;37;23;45;300
20/01/2017;12;32;41;25;41;300
20/01/2017;13;35;42;28;39;300
20/01/2017;14;35;44;29;39;300
20/01/2017;15;37;46;27;42;300
20/01/2017;16;40;47;20;49;300
20/01/2017;17;37;45;16;53;400
20/01/2017;18;35;43;10;61;400
20/01/2017;19;36;43;8;63;400
20/01/2017;20;40;46;7;66;400
20/01/2017;21;42;49;8;66;400
20/01/2017;22;42;50;8;64;400
20/01/2017;23;42;48;9;64;500
20/01/2017;24;43;50;8;63;500
21/01/2017;1;42;47;n/d;62;400
21/01/2017;2;39;43;12;54;300
21/01/2017;3;38;41;16;47;300
21/01/2017;4;39;42;11;48;300
21/01/2017;5;42;46;9;47;300
21/01/2017;6;46;52;4;52;400
21/01/2017;7;51;57;4;50;400
21/01/2017;8;53;59;5;49;400
21/01/2017;9;58;63;8;46;400
21/01/2017;10;57;66;10;48;400
21/01/2017;11;64;71;12;52;500
21/01/2017;12;68;79;11;59;500
